Design,Frequency,chipfinish_Cell_Area,chipfinish_Fast_Power,chipfinish_Fast_WNS,chipfinish_Slow_Power,chipfinish_Slow_WNS,chipfinish_Typical_Power,chipfinish_Typical_WNS,cts_Cell_Area,cts_Fast_Power,cts_Fast_WNS,cts_Slow_Power,cts_Slow_WNS,cts_Typical_Power,cts_Typical_WNS,floorplan_Cell_Area,floorplan_Fast_Power,floorplan_Fast_WNS,floorplan_Slow_Power,floorplan_Slow_WNS,floorplan_Typical_Power,floorplan_Typical_WNS,placement_Cell_Area,placement_Fast_Power,placement_Fast_WNS,placement_Slow_Power,placement_Slow_WNS,placement_Typical_Power,placement_Typical_WNS,route_Cell_Area,route_Fast_Power,route_Fast_WNS,route_Slow_Power,route_Slow_WNS,route_Typical_Power,route_Typical_WNS,xlen,decoders,lanes,decoder-at,dispatcher-at,relaxed-branch,relaxed-shift,relaxed-btb,with-mul,with-div,with-rvc,with-aligner-buffer,with-dispatcher-buffer,with-gshare,with-btb,with-ras,with-late-alu,btb-sets,btb-hash-width,regfile-async,allow-bypass-from,fetch-l1,lsu-l1,fetch-l1-sets,fetch-l1-ways,fetch-l1-mem-data-width-min,fetch-reduced-bank,lsu-l1-sets,lsu-l1-ways,lsu-l1-store-buffer-slots,lsu-l1-store-buffer-ops,lsu-l1-refill-count,lsu-l1-writeback-count,with-lsu-bypass,with-iterative-shift,div-radix,div-ipc
VexiiRiscv_35,400MHz,37208.6690,5.2693e+06,1.1312,9.8009e+05,-0.0765,1.7381e+06,0.8369,21359.3910,5.2330e+06,1.1707,9.5880e+05,0.0005,1.7067e+06,0.8560,21102.3160,1.0927e+07,-179.4014,3.6991e+06,-329.6652,5.3175e+06,-209.5204,21168.5270,4.3578e+06,1.0689,8.3467e+05,0.0004,1.4152e+06,0.7893,21365.4370,5.2667e+06,1.2093,9.7954e+05,0.0166,1.7369e+06,0.8971,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,2,1,0,1,1,1,0,0,0,0,6,0,2,2,0,1,1,0,1,1
VexiiRiscv_35,800MHz,37252.6650,7.4191e+06,0.3256,2.0813e+06,-0.0823,3.2020e+06,0.1931,21594.9610,7.3618e+06,0.3741,2.0353e+06,-0.0001,3.1389e+06,0.2504,21145.0530,1.7197e+07,-180.6500,7.4008e+06,-330.9092,1.0070e+07,-210.7678,21320.9510,6.7969e+06,0.3348,1.6622e+06,-0.0001,2.6913e+06,0.2120,21607.6290,7.4156e+06,0.3902,2.0803e+06,-0.0270,3.2001e+06,0.2560,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,2,1,0,1,1,1,0,0,0,0,6,0,2,2,0,1,1,0,1,1
VexiiRiscv_35,100MHz,37230.6670,3.5091e+06,7.6406,2.5041e+05,4.8408,6.7984e+05,7.0243,21323.1120,3.4947e+06,7.8014,2.4459e+05,5.1082,6.7032e+05,7.1842,21109.0060,6.2711e+06,-171.9002,9.2643e+05,-322.1598,1.7637e+06,-202.0181,21160.4290,2.8765e+06,7.8759,2.2745e+05,5.3465,5.2827e+05,7.2615,21327.8590,3.5069e+06,7.9069,2.5005e+05,5.2390,6.7889e+05,7.3076,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,2,1,0,1,1,1,0,0,0,0,6,0,2,2,0,1,1,0,1,1
VexiiRiscv_36,400MHz,130340.8510,9.8987e+07,0.9326,2.1037e+07,-0.0621,4.4672e+07,0.6602,74724.3730,9.0328e+07,0.9865,1.8595e+07,0.0003,3.9489e+07,0.7022,73565.1710,5.5133e+09,-180.8199,4.3969e+08,-333.7754,1.6770e+09,-212.4612,74171.3050,3.4790e+08,0.8934,1.9546e+08,-0.0007,2.5134e+08,0.5962,74794.6340,9.8962e+07,1.0606,2.1031e+07,-0.0225,4.4659e+07,0.7770,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,6,3,1,0,4,3,0,4,1,1,0,1,1,0
VexiiRiscv_36,800MHz,130596.5850,1.7324e+08,0.3306,4.2855e+07,-0.0826,8.9441e+07,0.2184,75808.5950,1.5385e+08,0.3916,3.7883e+07,-0.0024,7.8202e+07,0.2621,73678.0720,1.1000e+10,-182.0577,8.7929e+08,-334.9904,3.3508e+09,-213.6929,74532.5930,6.6179e+08,0.3780,3.8556e+08,-0.0029,4.9798e+08,0.2667,76037.5170,1.7320e+08,0.4075,4.2845e+07,-0.0448,8.9419e+07,0.2735,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,6,3,1,0,4,3,0,4,1,1,0,1,1,0
VexiiRiscv_36,100MHz,130340.8510,5.3088e+07,6.3985,5.2674e+06,1.7825,1.5678e+07,5.3756,74703.0330,5.0509e+07,6.7665,4.6454e+06,2.6417,1.4215e+07,5.7619,73589.1660,1.4113e+09,-173.2567,1.0994e+08,-326.1034,4.2399e+08,-204.8616,74118.4310,1.1316e+08,6.8226,5.2949e+07,3.6528,6.6516e+07,5.8790,74767.3970,5.3077e+07,6.7877,5.2653e+06,2.3800,1.5673e+07,5.7569,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,6,3,1,0,4,3,0,4,1,1,0,1,1,0
VexiiRiscv_37,100MHz,24777.4350,5.6557e+06,7.0078,1.0111e+06,3.3818,1.8874e+06,6.1237,14320.1690,5.5685e+06,7.0972,9.7074e+05,3.7012,1.8216e+06,6.2298,14140.0170,7.5402e+07,8.5059,4.6245e+07,7.0631,5.8041e+07,8.0873,14208.0210,7.3130e+07,7.2106,4.7275e+07,4.4774,5.7703e+07,6.3845,14356.1750,5.6540e+06,7.2664,1.0108e+06,3.8005,1.8866e+06,6.4099,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3,0,1,0,0,0,1,2,1,1,3,0,1,4,0,0,0,1,1,0
VexiiRiscv_37,400MHz,24777.4350,1.2540e+07,1.0553,4.0321e+06,-0.0699,6.3742e+06,0.7556,14441.0320,1.2271e+07,1.1357,3.8710e+06,0.0001,6.1157e+06,0.8346,14140.0170,2.8544e+08,1.0059,1.8497e+08,-0.4369,2.2997e+08,0.5873,14217.7200,2.8249e+08,0.9857,1.8579e+08,-0.0001,2.2958e+08,0.6799,14456.9970,1.2537e+07,1.1856,4.0313e+06,0.0020,6.3727e+06,0.8725,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3,0,1,0,0,0,1,2,1,1,3,0,1,4,0,0,0,1,1,0
VexiiRiscv_37,800MHz,24813.3310,2.0299e+07,0.4587,8.2060e+06,-0.0505,1.2072e+07,0.3260,14541.6890,1.9603e+07,0.4763,7.8838e+06,-0.0001,1.1535e+07,0.3273,14184.1350,5.6546e+08,0.3344,3.6993e+08,-0.3388,4.5919e+08,0.1173,14313.7120,5.6186e+08,0.4194,3.7046e+08,0.0000,4.5877e+08,0.2866,14596.2590,2.0292e+07,0.5044,8.2042e+06,-0.0295,1.2068e+07,0.3575,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3,0,1,0,0,0,1,2,1,1,3,0,1,4,0,0,0,1,1,0
VexiiRiscv_38,100MHz,9756.1930,2.1852e+06,6.7934,7.2348e+05,2.6719,1.0365e+06,5.7865,5639.7440,2.1855e+06,6.8037,7.1649e+05,2.9159,1.0295e+06,5.8062,5593.9570,7.0786e+07,7.9783,4.6107e+07,5.7647,5.7129e+07,7.3621,5572.7400,6.9871e+07,6.8912,4.6850e+07,2.9125,5.7004e+07,5.9247,5646.7760,2.1845e+06,6.9402,7.2332e+05,2.8818,1.0362e+06,5.9421,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,6,1,2,0,4,0,0,2,1,0,1,1,0,1
VexiiRiscv_38,800MHz,9871.5150,1.1507e+07,0.4698,5.8144e+06,-0.0544,7.6773e+06,0.3305,5797.5420,1.1416e+07,0.4742,5.7620e+06,0.0000,7.6062e+06,0.3326,5673.2870,5.5434e+08,0.4408,3.6885e+08,-0.1508,4.5551e+08,0.2475,5691.8370,5.5381e+08,0.4448,3.6902e+08,-0.0012,4.5553e+08,0.3157,5828.1860,1.1504e+07,0.5106,5.8135e+06,-0.0234,7.6758e+06,0.3624,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,6,1,2,0,4,0,0,2,1,0,1,1,0,1
VexiiRiscv_38,400MHz,9778.7370,6.0802e+06,1.0736,2.8710e+06,-0.0870,3.8430e+06,0.7505,5641.5630,6.0558e+06,1.0877,2.8480e+06,0.0003,3.8138e+06,0.7574,5619.2920,2.7799e+08,1.2138,1.8442e+08,0.3162,2.2785e+08,0.9143,5599.3600,2.7713e+08,0.9976,1.8491e+08,-0.0000,2.2776e+08,0.6743,5648.8550,6.0786e+06,1.1538,2.8706e+06,-0.0362,3.8422e+06,0.8318,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,6,1,2,0,4,0,0,2,1,0,1,1,0,1
VexiiRiscv_39,800MHz,32390.8200,2.9700e+07,0.4364,1.0436e+07,-0.0479,1.6685e+07,0.3189,18807.8660,2.7649e+07,0.4944,9.6087e+06,-0.0000,1.5272e+07,0.3466,18406.0030,1.0711e+10,-774.0135,8.7038e+08,-1438.8220,3.2649e+09,-912.7634,18552.8160,5.7054e+08,0.4490,3.7086e+08,-0.0004,4.6162e+08,0.3211,18837.3600,2.9693e+07,0.5143,1.0433e+07,-0.0249,1.6681e+07,0.3615,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,6,1,3,1,3,2,2,2,0,1,1,1,1,0
VexiiRiscv_39,400MHz,32263.5140,1.9092e+07,1.2178,5.1389e+06,-0.0820,9.0616e+06,0.8800,18683.0910,1.7941e+07,1.1880,4.7226e+06,0.0001,8.2974e+06,0.8556,18358.2860,5.3599e+09,-772.7450,4.3519e+08,-1437.7529,1.6331e+09,-911.3580,18464.5530,2.8861e+08,1.0903,1.8626e+08,0.0006,2.3126e+08,0.7774,18711.6270,1.9087e+07,1.2546,5.1376e+06,-0.0235,9.0591e+06,0.9091,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,6,1,3,1,3,2,2,2,0,1,1,1,1,0
VexiiRiscv_39,100MHz,32263.5140,1.0260e+07,7.6019,1.2780e+06,4.6469,3.0628e+06,6.8850,18664.5130,9.9310e+06,7.6363,1.1727e+06,4.9016,2.8567e+06,6.9489,18358.1490,1.3470e+09,-765.2666,1.0880e+08,-1430.0730,4.0928e+08,-904.0084,18464.7580,7.7322e+07,7.6666,4.7804e+07,5.3605,5.8517e+07,7.0103,18696.5930,1.0257e+07,7.7134,1.2775e+06,4.8039,3.0616e+06,7.0143,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,6,1,3,1,3,2,2,2,0,1,1,1,1,0
VexiiRiscv_4,400MHz,4321.8130,2.6889e+06,1.1895,1.2529e+06,-0.0788,1.6825e+06,0.8567,2545.1640,2.6616e+06,1.1815,1.2370e+06,0.0018,1.6591e+06,0.8513,2532.1820,2.7444e+08,1.2070,1.8308e+08,-0.1290,2.2602e+08,0.8345,2515.5470,2.7401e+08,1.1280,1.8359e+08,0.0004,2.2598e+08,0.8074,2549.8840,2.6882e+06,1.2227,1.2526e+06,-0.0077,1.6821e+06,0.8846,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,4,0,0,0,1,1,0,2,0,1,1,2,1,6,0,0,0,1,1,0
VexiiRiscv_4,800MHz,4383.5650,5.1398e+06,0.4684,2.4870e+06,-0.0505,3.3518e+06,0.3188,2694.0440,5.0475e+06,0.4669,2.4543e+06,0.0001,3.2903e+06,0.3241,2571.6620,5.4806e+08,0.3809,3.6617e+08,-0.2915,4.5193e+08,0.1693,2581.9360,5.4800e+08,0.4372,3.6633e+08,0.0000,4.5198e+08,0.2970,2719.5980,5.1386e+06,0.4909,2.4865e+06,-0.0253,3.3511e+06,0.3380,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,4,0,0,0,1,1,0,2,0,1,1,2,1,6,0,0,0,1,1,0
VexiiRiscv_4,100MHz,4321.8130,9.5755e+05,7.7490,3.0813e+05,4.8713,4.4603e+05,7.0845,2521.8260,9.5266e+05,7.8628,3.0476e+05,5.2469,4.4145e+05,7.2240,2533.0850,6.9295e+07,8.7121,4.5771e+07,7.3952,5.6597e+07,8.3450,2511.2650,6.8793e+07,7.8298,4.6544e+07,5.4119,5.6526e+07,7.2145,2523.9470,9.5728e+05,7.9469,3.0806e+05,5.1541,4.4590e+05,7.2899,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,4,0,0,0,1,1,0,2,0,1,1,2,1,6,0,0,0,1,1,0
VexiiRiscv_40,100MHz,69193.9870,2.0104e+07,7.6745,2.5648e+06,4.9024,5.9429e+06,7.0533,39772.6710,1.9518e+07,7.8407,2.3558e+06,5.2795,5.5597e+06,7.2404,39172.5840,9.2602e+07,-172.8497,4.6942e+07,-323.5172,6.1705e+07,-203.9163,39438.1270,8.6524e+07,7.8119,4.9175e+07,5.8017,6.0723e+07,7.2499,39817.1590,2.0099e+07,8.0041,2.5639e+06,5.4072,5.9407e+06,7.3715,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,1,1,0,0,2,1,1,1,3,2,2,5,1,1,0,0,0,1
VexiiRiscv_40,800MHz,69747.4800,5.9147e+07,0.4129,2.0756e+07,-0.0473,3.3112e+07,0.2781,40460.8300,5.5037e+07,0.4220,1.9095e+07,0.0000,3.0273e+07,0.2835,39520.4530,6.0832e+08,-181.5955,3.7549e+08,-332.2595,4.7497e+08,-212.6595,39930.8530,5.9636e+08,0.4215,3.7677e+08,-0.0004,4.7291e+08,0.2895,40529.4220,5.9136e+07,0.4598,2.0753e+07,-0.0229,3.3106e+07,0.3232,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,1,1,0,0,2,1,1,1,3,2,2,5,1,1,0,0,0,1
VexiiRiscv_40,400MHz,69223.9740,3.9203e+07,1.1991,1.0277e+07,-0.0785,1.8636e+07,0.8786,39640.9740,3.6674e+07,1.2132,9.4279e+06,0.0005,1.6988e+07,0.8670,39197.7830,3.1379e+08,-180.3497,1.8775e+08,-331.0172,2.3885e+08,-211.4163,39445.0220,3.0463e+08,1.0869,1.8955e+08,-0.0045,2.3729e+08,0.7595,39682.5890,3.9194e+07,1.2862,1.0275e+07,-0.0265,1.8632e+07,0.9412,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,1,1,0,0,2,1,1,1,3,2,2,5,1,1,0,0,0,1
VexiiRiscv_41,100MHz,48331.6040,1.1661e+07,5.7970,1.5406e+06,0.5491,3.4247e+06,4.5558,27690.9050,1.1354e+07,5.9983,1.4312e+06,1.0545,3.2278e+06,4.7715,27426.2250,8.3834e+07,-172.9134,4.6438e+07,-323.6844,5.9741e+07,-204.0165,27575.8290,7.8700e+07,6.0372,4.7968e+07,1.7336,5.8835e+07,4.8413,27728.4160,1.1657e+07,6.1411,1.5400e+06,1.0786,3.4232e+06,4.9314,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,1,0,1,4,0,2,0,6,1,2,3,0,1,1,1,1,1
VexiiRiscv_41,400MHz,48537.5980,2.3481e+07,0.9621,6.1743e+06,-0.0825,1.0989e+07,0.6644,27923.3010,2.2237e+07,0.9692,5.7364e+06,0.0002,1.0156e+07,0.6808,27535.9660,3.0244e+08,-180.8713,1.8574e+08,-333.9317,2.3447e+08,-212.5448,27728.0880,2.9136e+08,0.8370,1.8694e+08,0.0001,2.3227e+08,0.5550,27971.0720,2.3475e+07,1.0572,6.1730e+06,-0.0386,1.0986e+07,0.7539,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,1,0,1,4,0,2,0,6,1,2,3,0,1,1,1,1,1
VexiiRiscv_41,800MHz,49001.3500,3.6204e+07,0.3985,1.2721e+07,-0.0818,2.0107e+07,0.2584,28631.9940,3.3909e+07,0.4119,1.1840e+07,0.0000,1.8551e+07,0.2754,27798.0470,5.9335e+08,-181.6598,3.7148e+08,-332.4291,4.6734e+08,-212.7621,28182.2770,5.7566e+08,0.4028,3.7227e+08,-0.0011,4.6371e+08,0.2700,28737.8500,3.6194e+07,0.4319,1.2718e+07,-0.0237,2.0102e+07,0.2923,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,1,0,1,4,0,2,0,6,1,2,3,0,1,1,1,1,1
VexiiRiscv_42,100MHz,90559.7670,2.9186e+07,6.4246,3.0169e+06,2.0938,8.4402e+06,5.4101,52014.7940,2.8071e+07,6.5382,2.7312e+06,2.5755,7.7898e+06,5.6151,51056.6190,9.8105e+07,-171.9708,4.7036e+07,-321.6603,6.2692e+07,-202.2081,51426.6500,9.1679e+07,6.5469,4.9763e+07,3.4285,6.1715e+07,5.6476,52066.2440,2.9178e+07,6.6208,3.0155e+06,2.5155,8.4366e+06,5.6961,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,4,2,2,0,2,2,1,6,0,1,0,0,1,1
VexiiRiscv_42,400MHz,90559.7670,5.6293e+07,0.9321,1.2198e+07,-0.0953,2.5240e+07,0.6476,52826.9480,5.2301e+07,0.9432,1.1078e+07,0.0006,2.2804e+07,0.6506,51056.6190,3.1992e+08,-179.4708,1.8812e+08,-329.1603,2.4065e+08,-209.7081,51483.7360,3.1297e+08,0.8578,1.9043e+08,0.0004,2.3968e+08,0.5835,52762.4610,5.6276e+07,0.9932,1.2194e+07,-0.0550,2.5231e+07,0.7135,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,4,2,2,0,2,2,1,6,0,1,0,0,1,1
VexiiRiscv_42,800MHz,90594.0770,9.2084e+07,0.3052,2.4890e+07,-0.1110,4.7572e+07,0.1748,53799.7060,8.4925e+07,0.1275,2.2663e+07,-0.2445,4.2919e+07,-0.0144,51120.0810,6.1549e+08,-182.0257,3.7623e+08,-334.9033,4.7787e+08,-213.6511,51658.6080,6.0785e+08,0.4041,3.7801e+08,-0.0023,4.7699e+08,0.2768,53468.1300,9.2059e+07,0.3217,2.4883e+07,-0.0857,4.7558e+07,0.1897,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,4,2,2,0,2,2,1,6,0,1,0,0,1,1
VexiiRiscv_43,100MHz,54179.7760,1.3273e+07,7.5896,1.5871e+06,4.7735,3.7572e+06,6.9376,31006.4990,1.2934e+07,7.8096,1.4574e+06,5.2266,3.5255e+06,7.1874,30682.5020,1.0378e+08,-761.2458,4.9646e+07,-1420.2380,6.7116e+07,-900.7358,30762.3110,8.0350e+07,7.9006,4.8127e+07,5.6278,5.9121e+07,7.3548,31035.0630,1.3269e+07,7.8877,1.5863e+06,5.2535,3.7553e+06,7.2721,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,2,3,1,3,2,1,0,1,1,0,1,0,1
VexiiRiscv_43,400MHz,54153.2380,2.4852e+07,1.0335,6.3468e+06,-0.0757,1.1480e+07,0.7454,30952.3140,2.3333e+07,1.1607,5.8319e+06,0.0007,1.0500e+07,0.8130,30651.0530,3.7271e+08,-768.7463,1.9857e+08,-1427.7358,2.6243e+08,-908.2015,30763.9670,2.9324e+08,1.1081,1.8706e+08,-0.0010,2.3279e+08,0.7935,30978.8390,2.4845e+07,1.2420,6.3450e+06,-0.0167,1.1476e+07,0.8986,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,2,3,1,3,2,1,0,1,1,0,1,0,1
VexiiRiscv_43,800MHz,54153.2380,3.8927e+07,0.3816,1.2852e+07,-0.0547,2.1220e+07,0.2608,31334.2320,3.6069e+07,0.4282,1.1823e+07,0.0000,1.9347e+07,0.2925,30641.1480,7.3192e+08,-769.9963,3.9712e+08,-1428.9858,5.2304e+08,-909.4828,30888.2090,5.7799e+08,0.4078,3.7235e+08,-0.0002,4.6453e+08,0.2762,31381.4690,3.8917e+07,0.4592,1.2848e+07,-0.0221,2.1214e+07,0.3304,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,2,3,1,3,2,1,0,1,1,0,1,0,1
VexiiRiscv_44,100MHz,199360.0080,7.3752e+07,7.1520,7.2531e+06,4.0556,2.1446e+07,6.4215,113671.5520,7.0393e+07,7.2674,6.4204e+06,4.3362,1.9508e+07,6.5296,112210.1180,2.6248e+09,-172.9129,1.0297e+08,-322.9454,6.9965e+08,-202.5001,113227.7460,1.3206e+08,7.3049,5.5534e+07,4.4294,7.0778e+07,6.6103,113785.0010,7.3735e+07,7.3581,7.2505e+06,4.3010,2.1439e+07,6.6025,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,3,0,1,1,1,0,2,1,1,0,6,2,0,2,0,1,1,1,0,1
VexiiRiscv_44,800MHz,199625.3180,2.0093e+08,0.3011,5.8135e+07,-0.0951,1.0580e+08,0.1819,115292.8650,1.8289e+08,0.3470,5.1740e+07,0.0000,9.3957e+07,0.2180,112246.4930,2.0521e+10,-181.6108,8.2362e+08,-331.3980,5.5279e+09,-211.0307,113664.6440,7.1133e+08,0.3674,3.9525e+08,-0.0046,5.1870e+08,0.2408,115674.0440,2.0088e+08,0.3817,5.8123e+07,-0.0207,1.0578e+08,0.2519,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,3,0,1,1,1,0,2,1,1,0,6,2,0,2,0,1,1,1,0,1
